Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
375,Kennard Winchester,24,HOU,64,1,607,98,245,.400,8,20,.400,35,45,.778,34,33,67,25,16,13,30,70,239
376,David Wingate,27,SAS,25,0,563,53,138,.384,1,9,.111,29,41,.707,24,51,75,46,19,5,42,66,136
377,Randy Wittman,31,IND,41,0,355,35,79,.443,0,5,.000,4,6,.667,6,27,33,25,10,4,10,9,74
378,Joe Wolf,26,DEN,74,38,1593,234,519,.451,2,15,.133,69,83,.831,136,264,400,107,60,31,95,244,539
379,David Wood,26,HOU,82,13,1421,148,349,.424,28,90,.311,108,133,.812,107,139,246,94,58,16,89,236,432
380,Leon Wood,28,SAC,12,0,222,25,63,.397,12,38,.316,19,21,.905,5,14,19,49,5,0,12,10,81
Rk,Player,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
381,Mike Woodson,32,TOT,15,3,171,26,77,.338,1,7,.143,11,13,.846,3,10,13,15,5,5,12,18,64
381,Mike Woodson,32,HOU,11,3,125,21,54,.389,1,6,.167,10,12,.833,2,9,11,10,5,4,7,11,53
381,Mike Woodson,32,CLE,4,0,46,5,23,.217,0,1,.000,1,1,1.000,1,1,2,5,0,1,5,7,11
382,Orlando Woolridge,31,DEN,53,50,1823,490,983,.498,0,4,.000,350,439,.797,141,220,361,119,69,23,152,145,1330
383,Haywoode Workman,25,WSB,73,56,2034,234,515,.454,12,50,.240,101,133,.759,51,191,242,353,87,7,135,162,581
384,James Worthy*,29,LAL,78,74,3008,716,1455,.492,26,90,.289,212,266,.797,107,249,356,275,104,35,127,117,1670
385,Howard Wright,23,TOT,15,0,164,19,47,.404,0,1,.000,16,24,.667,12,33,45,3,4,5,11,28,54
385,Howard Wright,23,ATL,4,0,20,2,3,.667,0,0,,1,1,1.000,1,5,6,0,0,0,2,3,5
385,Howard Wright,23,ORL,8,0,136,15,41,.366,0,0,,13,21,.619,10,27,37,3,3,5,9,23,43
385,Howard Wright,23,DAL,3,0,8,2,3,.667,0,1,.000,2,2,1.000,1,1,2,0,1,0,0,2,6
386,A.J. Wynder,26,BOS,6,0,39,3,12,.250,0,1,.000,6,8,.750,1,2,3,8,1,0,4,1,12
387,Danny Young,28,POR,75,1,897,103,271,.380,36,104,.346,41,45,.911,22,53,75,141,50,7,50,49,283
